"participant","trial","task","beliefs.1","beliefs.2","beliefs.3","beliefs.4","beliefs.5"
"92",2,"0.15100",-0.40856520360656,0.26423945823693,0.624790520258911,-1.209909225738,0.00505351576178098
"102",2,"0.15100",0.0724426272081737,-0.728629123639306,0.779507552840601,-0.977337573602251,0.388714616665148
"13",3,"0.15100",0.0998815328905061,1.0001770268173,-0.849054635930684,0.32203590402087,0.501968760399137
"23",3,"0.15100",1.77398544191073,0.62562521398537,-1.00541267100972,2.43909955433854,2.02299562234947
"33",3,"0.15100",-1.71291960469097,-1.21327958721382,-0.533955927773696,-1.28151489718942,-0.88000480611122
"43",3,"0.15100",-1.84962387405275,-0.996359505547975,1.69124634076809,-1.42835459284603,1.60375170520849
"53",3,"0.15100",1.1277591687684,2.2912245617649,-0.929895028397267,-0.478622549240902,0.641349637990141
"63",3,"0.15100",0.0912564758759565,1.16481893165903,-0.487212127151344,-0.703296646374249,0.585835146046736
"73",3,"0.15100",1.94537267758501,0.254639032994152,1.72455529222783,-0.00743162271562253,-1.32629380164436
"83",3,"0.15100",-0.971739829157815,1.06776938859088,1.91050702135478,0.461078412674314,-0.723051886493567
"93",3,"0.15100",0.375459266233965,0.542659011056461,-0.787923096766691,-1.52660453818372,0.176441037298554
"103",3,"0.15100",0.318315385233866,-0.604456538198539,0.868963704320183,-1.30354763933779,1.33115008064825
"14",4,"0.15100",0.925822692168193,-1.10463383722385,1.4178977207787,-1.06766224217398,0.216692154133329
"24",4,"0.15100",0.267924436673739,-1.54491565980821,-0.599989244934023,-0.384059771858469,-1.02863718625396
"34",4,"0.15100",0.556548276335595,-1.27051856386218,-1.27242708553947,1.2774725851828,-0.385685708539351
"44",4,"0.15100",-0.566991485837828,1.23394545092317,-0.703946554349381,0.426546644337159,-1.52658407766909
"54",4,"0.15100",-0.840801464412473,0.472884673623833,-0.321308566321407,0.165827307895927,1.17493973383752
"64",4,"0.15100",-1.52697228649689,-0.239355078896643,0.622468323526461,0.0947307689489109,0.796286247972069
"74",4,"0.15100",-0.977319374943519,0.507407767997647,0.210669839439329,0.794204484909769,0.390111106504859
"84",4,"0.15100",0.997022906656195,2.03428787159448,-0.198012901422949,0.0939031300541478,-1.56171518100994
"94",4,"0.15100",0.402785514911707,-2.36144211066623,-0.990719211042356,-0.411291165225585,1.48389434531784
"104",4,"0.15100",0.949541523939141,-0.872786345317099,1.06422084989341,0.329025077768765,0.567844126400297
"15",5,"0.15100",1.57199509536214,0.877511570931387,-0.287311702934686,-1.21797311755219,0.270241481223951
"25",5,"0.15100",0.0668673191572134,0.300663919816261,0.134751658904609,-0.0916249105815392,0.544125563591808
"35",5,"0.15100",0.166440051142321,1.19669033453252,0.518031010671012,0.497010729989911,0.821231171425226
"45",5,"0.15100",1.06372751405912,0.485163019181894,1.39875089393524,-1.58492587261047,-0.222352498712477
"55",5,"0.15100",-0.404409441374944,-1.02916932066788,-1.17479556104936,-1.32947050127265,3.03584817982
"65",5,"0.15100",1.62900947004992,-1.69511076353542,0.450789666115682,-0.597862491018068,-0.0479514214903082
"75",5,"0.15100",0.11329437539267,1.5491915906888,-0.620064642262568,0.934856627351869,0.293925543629388
"85",5,"0.15100",-1.26688252730561,-1.02901144216788,1.21727734844557,1.29457576488985,0.307023748159818
"95",5,"0.15100",-1.49154970348888,-0.815080820749375,-1.55067036981316,1.39940223986867,0.479744118735226
"105",5,"0.15100",-0.393811373433425,0.208344169924958,0.344618875611012,0.0825360829100361,2.53043807205763
"16",6,"0.15100",0.990750229427674,-0.622403367635929,0.314439683287597,-1.29323016053712,-2.05605041149652
"26",6,"0.15100",0.00591597318884404,1.77897302367119,0.258091756586309,0.0805112507025437,0.578472462266653
"36",6,"0.15100",1.21954255829619,0.30669238293907,2.61588832454549,1.4648438244116,0.379032822418947
"46",6,"0.15100",-1.75185532470831,-0.737990973405577,0.756491868241802,-0.109081404014566,-0.591011247035212
"56",6,"0.15100",-0.0462086986159267,-0.958543840788564,-0.258567244009641,-0.968279803796243,0.670536031220003
"66",6,"0.15100",-0.424958380040136,-0.23577423027682,1.20345664158777,0.128771512442268,-0.812639228900626
"76",6,"0.15100",-0.803161296483519,-1.57984012952461,-1.06228131532776,1.84785759230781,0.265780748529151
"86",6,"0.15100",-1.06627130591518,0.281946793878595,-1.45151025201801,1.245583070355,-0.452009137272397
"96",6,"0.15100",-1.18974382629344,0.400898985753402,0.600893235481004,1.17093433303078,2.34670057961664
"106",6,"0.15100",-0.860694585792647,0.853946170078254,1.39722388669519,-0.504271497424967,0.0787241229182032
"17",7,"0.15100",0.882005237833437,1.2185869297137,-0.73951493822278,-0.397938958494866,0.903105200373396
"27",7,"0.15100",-0.0631152546871975,-1.30613056840311,-1.26390209012667,0.30291085394641,0.799307533585221
"37",7,"0.15100",-1.46914730042684,-0.253860287218699,0.466820819802865,-0.389353906582644,-1.32640876347213
"47",7,"0.15100",-0.0179283496140338,-1.23080451846446,-2.12161705383347,-0.516731632152343,0.951887179957085
"57",7,"0.15100",-0.592935478158633,-0.0433155052390635,0.618005454788816,1.58913798215842,-1.14249678011978
"67",7,"0.15100",-0.261901445912714,1.27334025245114,0.0189823868369741,0.573278009754147,0.0897398924656102
"77",7,"0.15100",0.639502393324309,-0.103427546995139,-0.532859454989966,2.15485650338305,1.15131377967555
"87",7,"0.15100",-0.300195563823283,-1.4462656747063,0.492825265762833,-0.95686064731136,0.729620176964348
"97",7,"0.15100",1.82815086643258,0.43477579462196,1.03261923098117,-1.81143757611805,1.14064017912687
"107",7,"0.15100",1.4680127237772,0.75959453948885,1.57457558343358,0.0513659749212489,1.70189273241799
"18",8,"0.15100",-0.518333397063954,-1.23860326298734,-1.72621164270901,-0.560237999706037,-0.429825084840012
"28",8,"0.15100",-1.34661748100386,1.23129225619292,0.426239350270112,0.211707695302324,0.148314746771895
"38",8,"0.15100",-1.20976072794985,-1.77882673790329,0.770730747515199,1.05348059756517,-0.455718969793458
"48",8,"0.15100",0.939022868157132,-0.77751737824192,2.05795586985214,-0.523693593302567,0.562315779940835
"58",8,"0.15100",0.159693046660127,-0.996709864691756,0.112505272263662,1.15041540162578,0.544163838027703
"68",8,"0.15100",1.46859724537471,-0.627449157658043,-0.334652389794634,0.522700288738196,-1.50044621753968
"78",8,"0.15100",1.29788065275067,2.81571026337149,0.677802210269417,-0.420251849071939,1.62049517320215
"88",8,"0.15100",0.729236498598827,-2.18419491769417,0.556020119559359,-0.377266457988879,1.69756935984299
"98",8,"0.15100",0.705910918631251,0.476540523640413,-0.196422176350909,0.605664460370694,0.302007819195288
"108",8,"0.15100",0.832118011740239,-0.687928482928846,-1.05644963347228,0.586455594074977,0.107394665728373
"19",9,"0.15100",-0.0534579437238775,1.22537580040586,-1.0913472225696,0.443822949330192,0.65984821329081
"29",9,"0.15100",1.34915706662086,-0.151245561925513,-1.44163722768033,0.998058546766715,-0.577537439473252
"39",9,"0.15100",0.675482637266719,-1.67749915199107,0.276699465438146,1.74126174555666,0.506858304838202
"49",9,"0.15100",-0.0765739199145005,-1.57251085612284,0.828938935612398,-0.80991461627786,-0.458249572890188
"59",9,"0.15100",0.66483527540932,0.276176677902477,0.910742475126501,-0.167676527480187,0.177045575489884
"69",9,"0.15100",0.652254819246261,0.648409387063921,-0.655923837899146,0.0412959042786079,-1.77648936026381
"79",9,"0.15100",0.634660251177948,-0.743220499971285,1.7058553125062,-0.179771152383012,1.14021766999332
"89",9,"0.15100",-1.65645454404745,-0.355710643753843,-0.39239028732138,2.24995327002513,0.121427411886935
"99",9,"0.15100",-0.632097212417484,-1.16845164840508,1.41629513536269,0.0973951697987202,1.8246038788188
"109",9,"0.15100",1.87031519685022,0.687218364519952,2.0351852756306,-1.11743197428521,-0.0261379264954507
"110",10,"0.15100",-0.356649706556176,0.411807229465032,0.138547114053019,1.72754600553417,1.91378038242273
"210",10,"0.15100",-1.3169332513133,0.175043452573283,3.43428352807773,-0.212166294571126,0.301809872486988
"310",10,"0.15100",-0.010487130479096,0.830274670272421,0.782478619088259,0.0671750101024298,2.88476723017295
"410",10,"0.15100",0.80483652675794,1.65202402498573,-0.600028850386131,-0.300972956833676,-0.442923261814436
"510",10,"0.15100",-0.191664263149631,-0.408466137927805,-1.04703705033311,1.28128362845527,-0.0275000593794851
"610",10,"0.15100",-0.20607356315874,-0.014352695888133,-0.576450643081516,-2.18157550682904,2.27218323035501
"710",10,"0.15100",-0.601565357086838,0.607789688304598,-0.515841680540998,1.21553392721011,1.10747862626692
"810",10,"0.15100",1.36036463589758,1.33766418726515,-0.575447517100665,-0.0178447748694029,0.190904765286586
"910",10,"0.15100",0.10527906315938,0.895589068483466,1.56424973071723,1.49089518893981,0.438325893402866
"1010",10,"0.15100",-0.453543656510386,0.905965637566913,-0.588446952481476,-0.551822522431032,0.941523023735473
"111",11,"0.15100",1.33763841734652,-0.255571302889508,-0.199746564193697,2.07362867092914,2.35050298370122
"211",11,"0.15100",-1.64776018034566,-1.66090544159866,-1.2713303184623,0.384706101968764,0.411325598931239
"311",11,"0.15100",0.486458199323167,-0.850459500396702,0.740591997081765,0.42666742747581,0.450730358816691
"411",11,"0.15100",1.0932895960307,-2.0669009699433,2.13087741317518,0.0449940423005015,1.86641722595224
"511",11,"0.15100",-0.758691043726807,-1.54427322683567,0.723728485160859,0.0736028815597776,-0.14889091703342
"611",11,"0.15100",-0.704944809733769,-0.760611566215354,1.05871534902191,-0.74302635948053,1.44023097262213
"711",11,"0.15100",0.997375168615249,0.591468503523981,-0.40008186814125,1.18161306832197,1.09786587223178
"811",11,"0.15100",0.0121740164091622,0.415310414292062,-0.223961158237303,-1.13130885609929,-0.150020832308891
"911",11,"0.15100",0.912782829932962,0.843775856541035,0.192157540743215,-0.336642236713778,-0.185640443688911
"1011",11,"0.15100",-0.176183658547509,-0.937498445643608,2.29258595394209,0.641362540325549,-0.306525327851707
"112",12,"0.15100",0.476730392005362,0.182199437358021,0.0851860525195903,-0.76470519981368,-1.6284807688355
"212",12,"0.15100",-1.31100242755444,-1.01194335187897,-0.758993046282482,-0.1942141457284,1.69376777819338
"312",12,"0.15100",-0.926905163484335,0.0689269836223811,0.358944516659392,-0.218730066226061,1.41445551640708
"412",12,"0.15100",0.921787617232808,-1.64789959643222,0.326486652063333,1.06262639576235,1.41240600406532
"512",12,"0.15100",0.976319313427932,-1.09915626827451,-1.50562703332753,-0.497830577813747,1.38612926762047
"612",12,"0.15100",-0.576285427283904,1.1918777804824,0.78461254228079,1.76124260085664,-0.374000140220518
"712",12,"0.15100",0.496124172936886,-1.24592938474034,0.709696607513227,-0.986423834158222,0.606026839817783
"812",12,"0.15100",0.0345130556470944,-0.221894785278021,-0.237153274088531,0.129425656324726,0.496841986279613
"912",12,"0.15100",0.0901551832128182,-0.798675446911923,-0.329566176447098,-0.236483190056368,0.774399944381906
"1012",12,"0.15100",-0.578619804706411,0.335025083940619,-0.0628430243113201,-1.32389990967248,0.125129617297591
"113",13,"0.15100",-0.884695795931445,0.386479811521017,0.0396849758165314,0.084771076878976,-1.07166334958061
"213",13,"0.15100",0.186683303700022,-1.15670779552182,1.61006384036307,0.324574870711934,1.41289750741174
"313",13,"0.15100",-0.57927565168737,-0.168867868709579,0.766045177051037,-0.469252446507703,1.77618464162153
"413",13,"0.15100",0.0306856270349515,1.27729229451526,-0.00868099824302884,1.35196652611823,1.53978356119376
"513",13,"0.15100",-0.787432488372531,0.256156909205775,0.323557558283465,-0.182146202924916,2.55064048139415
"613",13,"0.15100",-0.875303069079555,-1.01107764862331,-1.20814043479286,1.01864232283137,0.608114505455172
"713",13,"0.15100",-0.95789239275962,0.287833285751524,-0.184206477363298,0.18681741367413,0.0535275786017569
"813",13,"0.15100",-0.529516729812756,0.78100521327279,-0.206315665285389,0.691654426014434,1.35759865715891
"913",13,"0.15100",1.78741546526501,0.651353757033382,0.567506820308458,-1.06876275606944,0.848003200744486
"1013",13,"0.15100",-0.471213216416334,-0.0768676404374902,0.925569774395568,-1.07985127372163,-0.63623931376877
"114",14,"0.15100",0.541480415175113,-0.785294491092287,0.0750732778739177,-0.776362586914659,0.70250684877317
"214",14,"0.15100",0.437688783305753,-1.38254420783265,1.64258125855051,-1.45429525161846,1.19713055757931
"314",14,"0.15100",0.225066724448988,-0.15954803599184,0.0437178604331922,0.590321817921822,-0.732586447098185
"414",14,"0.15100",0.909576709551457,1.49148998684858,0.732534163091867,-0.0947335830422645,1.10118821329044
"514",14,"0.15100",-0.952905305442661,0.0431416694844833,-0.507509813943112,-0.0205194564914136,-0.193892058495898
"614",14,"0.15100",-0.717019342733116,-0.642039245412797,-0.847064003768399,-0.986848003262886,0.972892510907053
"714",14,"0.15100",0.153481278514015,-0.35194603818806,1.74465245874354,-1.30404063439484,-0.660308759309176
"814",14,"0.15100",1.21970964838239,0.400168925884147,-0.538282226896122,-2.03027614409878,-0.0776367130262359
"914",14,"0.15100",-0.419759590704263,0.134307849329424,-0.785151279734871,1.53560644191663,0.286962812771935
"1014",14,"0.15100",-0.625610311441585,1.09130503272462,-0.12083295909987,-0.407735385396736,1.46372642964635
"115",15,"0.15100",-0.957218461084865,0.0309702780656106,-0.603651992829401,1.20772541791486,1.89554250803865
"215",15,"0.15100",1.64473125688582,0.527754952613991,-0.418010223085403,0.0822182754757918,-1.01507114945903
"315",15,"0.15100",-1.93487977416057,-0.484007019242165,0.851682157645888,-0.881047833973806,0.62992929358772
"415",15,"0.15100",-0.51453202562661,0.853979748994553,0.589771968818514,2.03783676107735,0.717225132060446
"515",15,"0.15100",-2.15225510128829,-0.623610648040934,1.04474022833657,1.32089655249452,-0.163019592833928
"615",15,"0.15100",-0.722780446662324,0.852716949412111,-0.990581781805656,-0.973583582721315,0.43244696632054
"715",15,"0.15100",-0.0914063822140101,-1.05694946705215,-1.11954931975484,0.567073628859315,0.526310621103339
"815",15,"0.15100",-0.70405542038059,0.818515710356582,0.616160762246654,1.56432740580374,1.44230267921016
"915",15,"0.15100",0.57669488393475,0.0551676334801068,0.115282318277183,1.52365153622065,2.53915750520534
"1015",15,"0.15100",-0.617095108535094,0.531555698470152,-1.12760317994716,-0.226810846347755,0.0489207495716598
"116",16,"0.15100",-1.19617666178825,-0.910032823500501,-0.377017953346916,1.02291723408569,-0.213322758329549
"216",16,"0.15100",0.231077707920836,1.14429999514101,0.736724717651116,1.05316260930204,0.600062943371129
"316",16,"0.15100",-0.00838279071026536,1.3805291750902,0.992426880440404,-1.37964214183727,2.56685154410366
"416",16,"0.15100",0.297803128458904,1.55308053667219,0.257549032378896,2.91378724902143,-0.399936961910681
"516",16,"0.15100",0.839296010504287,-0.509646714825959,-0.158099866412022,-0.125777619037381,1.16987332116227
"616",16,"0.15100",-1.7386998417453,-0.0907261990215388,1.44283319147917,0.445397813262091,0.175866891999805
"716",16,"0.15100",-0.5939365924705,-0.139823696593279,2.00948897065154,-0.434952168008566,0.371360351949425
"816",16,"0.15100",0.952133837577156,0.470404698879905,-2.17016108327839,1.0029323961817,0.977098971287247
"916",16,"0.15100",0.873118557794873,0.126074464177277,1.94041430059835,1.03653021103672,1.27803043201041
"1016",16,"0.15100",-1.01021169246792,0.301419649726318,0.968061956548535,-1.34871452963247,-0.894832521310163
"117",17,"0.15100",0.422622984449356,1.35793307906942,-0.0751423224296547,-0.475401660799109,1.34739628046518
"217",17,"0.15100",0.692429122653823,-0.964292896316508,-0.0625165675689933,0.784315212519134,-0.237385325848796
"317",17,"0.15100",-0.249228214669082,0.546858637855588,-1.29754840029823,-1.36294325861121,1.33338138828986
"417",17,"0.15100",0.601345316674078,-1.66623074350201,0.621030318404085,1.16175996388897,1.49505720294822
"517",17,"0.15100",1.69514518991974,0.160220369822943,0.690166364238076,-1.711779479315,1.28622454987482
"617",17,"0.15100",2.81581037558868,-1.87986192192442,0.394564967030882,0.259873811290976,1.27403680076317
"717",17,"0.15100",1.21837110696836,0.491472397589213,0.592870996122945,0.2687398972145,0.110684523351926
"817",17,"0.15100",0.0911735209214397,1.54486008788648,0.404017573184357,-0.0227686753194782,0.268277634490266
"917",17,"0.15100",-1.44365847327625,0.223404140682408,-0.946485769550539,-0.489639891238356,1.3210561034319
"1017",17,"0.15100",0.591285812292053,0.468640086415162,-0.69368789264259,1.00356609994017,1.78311398854963
"118",18,"0.15100",0.388581815218587,-1.78256669879381,1.12838147691653,1.30227496482731,1.85616784508319
"218",18,"0.15100",0.313199174072962,0.464630230834402,-0.309816141882968,-0.750789859063783,1.38702012520055
"318",18,"0.15100",0.0758026416072345,-0.176688538466637,0.584730014613234,-1.38098277999966,-0.587584535017503
"418",18,"0.15100",-0.378110631417935,-0.49247789595453,-1.02545403760519,1.63004226151562,0.738868137846321
"518",18,"0.15100",0.874250028430055,-0.45790047844291,1.56383213566417,-0.603305316633991,1.6712247589794
"618",18,"0.15100",-0.497648258511752,0.00671216916861367,1.54062247270841,1.52873475766345,0.944395332767757
"718",18,"0.15100",-0.194892916766384,-0.253389632963845,1.78904404403185,-0.340009580665735,0.118846651661762
"818",18,"0.15100",0.884008528794975,-0.603778335142592,0.554156948359358,-0.0367628772809452,0.000892232485064037
"918",18,"0.15100",0.0898332618595242,-0.286807402914454,0.679274058871268,2.06935627641748,0.453188070950644
"1018",18,"0.15100",0.654034336726746,0.844284696970418,-1.01548478938834,1.74444160835105,0.304466877492028
"119",19,"0.15100",2.39240760299742,1.02772359757337,0.0248304357370583,0.91270754707398,2.22920123140274
"219",19,"0.15100",1.19774326802813,0.628222542945408,-0.0591384717968917,2.51696546868903,0.00333964291713923
"319",19,"0.15100",0.423377538862953,-0.916964713073045,-0.103611150710706,1.1178282088929,2.14006894919557
"419",19,"0.15100",-1.05530547590707,-0.0932321614490884,-0.216686719013265,2.04542860981086,0.347192972860053
"519",19,"0.15100",0.941963507801865,1.2791074730135,-0.0243940864253152,0.985779965085072,0.167403738591706
"619",19,"0.15100",0.960014100278883,-1.71027655835606,-1.5669808263051,1.38485392052394,0.0991614772534499
"719",19,"0.15100",0.482401648373407,0.965345958510155,0.30794251625974,-0.203700112429762,1.06714310216733
"819",19,"0.15100",-0.3353809772153,-2.05280085769362,-1.10502585191666,-0.175271156128371,-0.148108871480504
"919",19,"0.15100",1.14913391498261,-1.06996720513681,-1.03791975569945,1.98529752669253,1.84185295701599
"1019",19,"0.15100",-1.60311804015875,-0.48027761638197,2.24094767388727,-0.107672152957328,0.556062457806599
"120",20,"0.15100",-0.272930279365588,-1.98227182363058,0.516713317889895,0.691624524959724,0.956752979527064
"220",20,"0.15100",-0.293656001570394,0.310848937292567,0.779258362430171,0.0617939936546486,0.182641892756281
"320",20,"0.15100",-0.385517052588461,-1.45596861635674,2.48239238039687,-0.501775480439946,0.492642243163767
"420",20,"0.15100",-0.890044722126561,-0.397027380617045,0.885439852301008,-1.50049785297117,0.193251092178665
"520",20,"0.15100",-0.195187506732897,-0.145406417056616,-0.37797557223325,2.48913501944088,-1.58091198363621
"620",20,"0.15100",-1.2127084031918,0.125436709726694,-1.83229351485122,0.217179658759322,-0.346209181593959
"720",20,"0.15100",-0.439098555369835,0.0564978616806787,0.721743787847007,2.26360713159674,0.197393061002406
"820",20,"0.15100",-0.336486416592813,-0.165345139147095,-2.1384697493234,1.17854574875148,-1.34769393527917
"920",20,"0.15100",-0.491566337402954,0.867999327387226,0.770060625918195,0.942830054840607,-0.743957171526091
"1020",20,"0.15100",0.503382169162391,-0.259277569425785,1.33632773958571,-0.407240982064209,1.21028939052215
"121",21,"0.15100",-0.116047311120353,-0.376021949672237,0.0697706996198999,0.382067135740912,1.34111572380304
"221",21,"0.15100",0.313608659545683,-1.67308754321051,0.205953624959679,-0.877485140582059,0.887626693636045
"321",21,"0.15100",-1.91647410948988,0.587780113127376,0.164392221086856,-0.0680865940002068,0.536100933219789
"421",21,"0.15100",0.4368932689953,-0.336259278295855,-0.187192678151921,-0.835916568220131,0.329350315162926
"521",21,"0.15100",-0.520249977399446,-0.504788185015798,1.21540058006269,2.3070799879605,0.107431582749524
"621",21,"0.15100",-0.27939934583617,0.588830030303364,-0.793085069355205,-1.38342874276569,0.851084325478971
"721",21,"0.15100",1.58423083989297,0.562630938281686,1.43985784220465,2.20447793067935,-0.67090922663237
"821",21,"0.15100",0.350033822574404,0.141900875559076,-1.35518091452712,-1.34497916090867,0.568438381714669
"921",21,"0.15100",-1.09078969017812,0.622696559181158,-0.544843192140021,1.83399077250723,1.53310704514237
"1021",21,"0.15100",0.427157149934955,0.0243490014240752,0.548381761740573,0.128689509694427,-2.19409127339867
"122",22,"0.15100",-2.03901736997933,0.313816656955036,2.86513060133802,1.0274598536034,-0.561812502850354
"222",22,"0.15100",1.4529398831413,0.379593311505426,0.169500111617567,1.41083052354529,0.331982031005954
"322",22,"0.15100",-1.52049577971431,1.31433248873473,0.315313449986023,-0.817282308001334,1.86281598576355
"422",22,"0.15100",1.34186960420851,0.837900021683212,-1.02766736712758,-0.728695496545462,0.554158099564726
"522",22,"0.15100",1.41400991892083,-1.80484581478254,-0.35974392350058,-0.602183290972249,-0.605841720107695
"622",22,"0.15100",0.125662501160355,1.69979638301674,0.215044217822607,0.745492130704734,0.493232428720453
"722",22,"0.15100",-0.802017972666611,1.92205568399771,-0.875255957233714,0.322179280566564,-0.0588644793572959
"822",22,"0.15100",0.130006455172557,0.129466287471791,0.68015840436552,-0.189779327416555,0.914134267973056
"922",22,"0.15100",0.646107315677591,0.337317891356205,0.0652525191437616,-0.424112517038816,-0.760930444611097
"1022",22,"0.15100",-0.420066568280927,0.915008566873551,1.00461066633036,-1.29693435676682,-0.216609117295726
"123",23,"0.15100",0.417280675992164,1.73045987410613,0.0172430510554687,0.631699542697526,0.669584319997571
"223",23,"0.15100",-0.221072810750973,-0.281847314692551,1.59323350776178,-0.537348966538508,1.57757879863264
"323",23,"0.15100",1.05039621363321,-1.24236794604288,-2.44948106578757,0.68563984332741,-0.0117509445596795
"423",23,"0.15100",-0.503190895554777,-1.69259721179295,1.36999811778572,0.223045410590165,-0.690383346310349
"523",23,"0.15100",-0.763987718086343,-0.440666391567566,1.01782492059005,0.223229627249597,1.39990463816039
"623",23,"0.15100",-0.549092056707188,1.06439624734841,2.03013306269623,1.00861138199221,-1.06745401976939
"723",23,"0.15100",0.890471549639671,-0.130184846482633,0.182494095797277,-0.545622135617069,0.597868523302611
"823",23,"0.15100",0.560697661410126,1.22609075777133,0.401531994684541,-1.70546067173737,-0.312307767098
"923",23,"0.15100",1.05090065687709,0.390138937334268,0.761773694898006,-0.152918481756669,-0.0682917710906935
"1023",23,"0.15100",0.161272919921416,-0.293153462128789,0.982767650127522,0.187009411378218,0.425253007153969
"124",24,"0.15100",-0.19979282016983,0.249917450741891,1.03914474204152,0.292520646493949,0.300837377273311
"224",24,"0.15100",0.735133733506226,1.83542090241973,1.14444314022813,-0.346017052419086,-0.153970080027782
"324",24,"0.15100",-0.0819501624413484,-1.05586451011396,0.945653715717516,-1.32884460359743,0.278430378881878
"424",24,"0.15100",0.820145388511261,-0.0233266943097786,0.47549807230319,-1.23978786653416,-0.613182727267263
"524",24,"0.15100",-0.23001654885433,-0.780031333195685,0.930038813944823,-0.483001452454128,2.15781575700921
"624",24,"0.15100",1.76722865022273,-0.602234452245223,-1.03343724818223,0.551085243758875,0.506148237641393
"724",24,"0.15100",-0.0896668662039852,0.497181078095512,0.97110494604649,0.651345619219077,-0.0057326837852712
"824",24,"0.15100",-1.56668290215505,-0.794941613184528,0.755988847542482,1.01380707819063,1.06346462176444
"924",24,"0.15100",-1.09243572479422,1.65964264234317,-0.0244524671055588,-2.01841658796119,-1.13997380040701
"1024",24,"0.15100",-1.20805074005994,0.997556332552921,-1.13906733887533,-1.67114096012419,2.2031678574314
"125",25,"0.15100",-0.157028203297868,0.834170598477461,-0.563597778435528,0.542918613465096,0.767516427079582
"225",25,"0.15100",0.967340310321835,-0.344661080749196,-0.0726230618924567,-0.274241870902653,0.0393874994141674
"325",25,"0.15100",2.00472981810962,-1.25138120548081,-0.57196801421999,0.874034430232101,-0.461814695121862
"425",25,"0.15100",1.46468721654028,-2.10542078537097,0.743858138530777,-0.108303656284387,2.127623582978
"525",25,"0.15100",-0.122758184063966,1.33767567510239,-0.807261262741288,1.84956056781901,0.176913988347229
"625",25,"0.15100",0.0768958240979815,-1.87062394170888,-0.238494344173642,0.22842974788426,-0.13310125397402
"725",25,"0.15100",0.0484297154446829,1.75885799511569,-0.0986679288675219,0.811220703953832,0.208178133463426
"825",25,"0.15100",-0.955445774829141,-0.715854724781369,0.830100474009913,-0.112811797638963,-0.721609229887365
"925",25,"0.15100",-1.2709757952469,-1.89772151093608,0.267463302880864,1.42736009978721,-0.968906877847482
"1025",25,"0.15100",0.967107599653683,-0.381312085236667,0.519275249016456,1.55648825993606,-0.0534303432655142
"126",26,"0.15100",0.282079159822797,-0.796114181053181,2.37524238592698,0.703839483294597,0.675854561572908
"226",26,"0.15100",0.34956562360293,-1.04985731467302,-1.30491780825741,0.79531753755252,2.03690188093951
"326",26,"0.15100",-0.00164219814692794,-0.753054583887265,1.38981336731589,-0.757750377495734,-0.744413368745306
"426",26,"0.15100",0.416291795450043,-0.133966324352766,-1.33546043413151,1.23698598508891,0.85187416024754
"526",26,"0.15100",-0.700134389183602,1.17419062401277,-1.24811823555434,0.89660921924804,1.89387873531611
"626",26,"0.15100",-0.415776611866628,-1.34429500698663,0.509984993984183,-0.376743708758649,0.369856495270262
"726",26,"0.15100",-1.37213002722607,0.116603585594388,2.21754413859494,-0.0418181126950702,1.31432690886958
"826",26,"0.15100",-0.6944510456537,0.331437690825296,1.45718443420399,0.848801641212584,-1.22414215024201
"926",26,"0.15100",0.274332811624178,0.439707804986684,0.744599213948688,1.3159576479704,-0.607508270074575
